idProduct,idExpansion,idMetacard,dateAdded,category,name,avg,low,trend,avg1,avg7,avg30,avg_foil,low_foil,trend_foil,avg1_foil,avg7_foil,avg30_foil,fields_present,fields_absent,products_created_at,price_guide_created_at,source_date
786885,5891,102062,2024-09-09 12:05:30,Yugioh Single,Blue-Eyes White Dragon,0.5,0.38,0.33,0.5,0.56,1.17,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
786886,5891,102062,2024-09-09 12:05:57,Yugioh Single,Blue-Eyes White Dragon,0.99,0.5,0.53,0.99,0.79,1.59,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
786887,5891,102062,2024-09-09 12:06:16,Yugioh Single,Blue-Eyes White Dragon,0.5,0.2,0.8,1.48,0.91,1.79,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
788433,5735,102062,2024-09-16 10:07:23,Yugioh Single,Blue-Eyes White Dragon,23.74,17.99,23.8,26.82,23.98,25.31,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
798466,5848,102062,2024-11-04 16:14:56,Yugioh Single,Blue-Eyes White Dragon,5.89,4,5.99,6.93,6.62,6.03,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
798544,5848,102062,2024-11-04 16:31:24,Yugioh Single,Blue-Eyes White Dragon,134.15,120,132.48,127,132.25,127.24,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
803912,5933,102062,2024-12-11 11:34:41,Yugioh Single,Blue-Eyes White Dragon,0.21,0.02,0.44,0.73,0.37,0.8,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
804098,5933,102062,2024-12-11 12:20:31,Yugioh Single,Blue-Eyes White Dragon,12.3,11.27,11.38,11.99,11.53,11.79,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
809641,5909,102062,2025-02-04 13:30:16,Yugioh Single,Blue-Eyes White Dragon,0.14,0.02,0.14,0.08,0.19,0.12,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
809642,5909,102062,2025-02-04 13:31:50,Yugioh Single,Blue-Eyes White Dragon,0.11,0.02,0.16,0.1,0.15,0.11,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
809643,5909,102062,2025-02-04 13:39:01,Yugioh Single,Blue-Eyes White Dragon,0.13,0.02,0.21,0.1,0.21,0.14,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
812172,6051,102062,2025-02-17 16:30:46,Yugioh Single,Blue-Eyes White Dragon,29.03,25,29.9,34.94,29.03,31.39,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
812394,6053,102062,2025-02-17 17:35:48,Yugioh Single,Blue-Eyes White Dragon,143.75,147,125.39,190,119.87,101.08,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813118,6061,102062,2025-02-24 11:13:39,Yugioh Single,Blue-Eyes White Dragon,1.09,0.3,0.55,2.49,0.7,0.41,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813291,6061,102062,2025-02-24 12:46:16,Yugioh Single,Blue-Eyes White Dragon,2.11,0.5,1.6,2.25,1.6,1.58,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813292,6061,102062,2025-02-24 12:46:26,Yugioh Single,Blue-Eyes White Dragon,2.97,2.9,3.1,2.95,2.89,2.94,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813294,6061,102062,2025-02-24 12:46:35,Yugioh Single,Blue-Eyes White Dragon,3.46,2.95,3.51,2.9,3.39,3.41,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813295,6061,102062,2025-02-24 12:46:45,Yugioh Single,Blue-Eyes White Dragon,4.11,2.4,4,2.49,3.95,3.61,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813544,6061,102062,2025-02-24 13:26:02,Yugioh Single,Blue-Eyes White Dragon,16.5,14,17.42,14,18.11,18.57,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813545,6061,102062,2025-02-24 13:26:12,Yugioh Single,Blue-Eyes White Dragon,24.33,20,21.51,23,21.34,22.79,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813546,6061,102062,2025-02-24 13:26:21,Yugioh Single,Blue-Eyes White Dragon,32.25,29.99,27.03,31.99,26.33,25.32,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813547,6061,102062,2025-02-24 13:26:30,Yugioh Single,Blue-Eyes White Dragon,16.99,16,17.04,16.99,18.12,18.82,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
813548,6061,102062,2025-02-24 13:26:40,Yugioh Single,Blue-Eyes White Dragon,128.5,159,120.02,149,190.24,190.24,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
820696,5989,102062,2025-04-04 12:55:52,Yugioh Single,Blue-Eyes White Dragon,51.2,40,53.44,43.89,52.87,46.46,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
820971,5989,102062,2025-04-04 16:29:53,Yugioh Single,Blue-Eyes White Dragon,4.13,2,4.14,3.88,4.06,4.11,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
820972,5989,102062,2025-04-04 16:30:02,Yugioh Single,Blue-Eyes White Dragon,3.47,1.9,3.4,2.3,3.26,3.62,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
821156,5989,102062,2025-04-04 17:08:39,Yugioh Single,Blue-Eyes White Dragon,13.58,10.5,13.71,11.45,13.98,13.84,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
821157,5989,102062,2025-04-04 17:09:23,Yugioh Single,Blue-Eyes White Dragon,16.99,12.99,17.81,17.01,18.34,18.87,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
826647,6146,102062,2025-05-21 13:49:12,Yugioh Single,Blue-Eyes White Dragon,292,260,256.56,350,168.44,127.1,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
827275,6155,102062,2025-05-27 16:07:26,Yugioh Single,Blue-Eyes White Dragon,224.98,219,238.92,249.95,242.71,237.37,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
829743,6165,102062,2025-06-10 10:36:32,Yugioh Single,Blue-Eyes White Dragon,210,279.35,210,300,300,300,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
830120,6155,102062,2025-06-16 10:15:27,Yugioh Single,Blue-Eyes White Dragon,22.69,18,21.65,21.39,23.16,25.25,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
830169,6172,102062,2025-06-18 10:30:57,Yugioh Single,Blue-Eyes White Dragon,127.82,90,146.06,156.33,156.01,134.95,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
842833,6165,102062,2025-08-13 15:13:32,Yugioh Single,Blue-Eyes White Dragon,149.99,139.99,124.57,139.99,146.42,163.18,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
843162,6069,102062,2025-08-15 11:38:27,Yugioh Single,Blue-Eyes White Dragon,100.06,69.99,102.5,108.76,93.6,97.03,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
843165,6069,102062,2025-08-15 11:40:21,Yugioh Single,Blue-Eyes White Dragon,10.61,5,9.99,9.88,10.22,10.65,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
869943,6473,102062,2026-01-29 13:17:31,Yugioh Single,Blue-Eyes White Dragon,4.64,1.9,4.12,7.85,4.81,5.81,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
869991,6473,102062,2026-01-29 13:27:46,Yugioh Single,Blue-Eyes White Dragon,15.2,6.75,16.22,16.4,13.21,15.97,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
870040,6473,102062,2026-01-29 13:45:19,Yugioh Single,Blue-Eyes White Dragon,260,300,260,260,275,275,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
881264,6424,102062,2026-04-02 11:29:07,Yugioh Single,Blue-Eyes White Dragon,2.81,0.7,2.8,3.31,2.85,2.89,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
881265,6424,102062,2026-04-02 11:29:21,Yugioh Single,Blue-Eyes White Dragon,18.85,13.5,17.39,15,17.94,18.33,,,0,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name|avg|low|trend|avg1|avg7|avg30|trend_foil,avg_foil|low_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
894288,6155,102062,2026-06-19 14:12:25,Yugioh Single,Blue-Eyes White Dragon,,,,,,,,,,,,,idProduct|idExpansion|idMetacard|dateAdded|category|name,avg|low|trend|avg1|avg7|avg30|avg_foil|low_foil|trend_foil|avg1_foil|avg7_foil|avg30_foil,2026-08-04T11:20:15+0200,2026-08-04T02:47:19+0200,2026-08-04
