public_product_path,canonical_url,expansion,product_label,version,rarity,edition,language,finish,printed_code,from_status,from_cents,from_eur,available_count,discovered_via,detail_attempted,detail_ok,fields_present,fields_absent,source_date
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V2-Ultra-Rare,Starter Deck Kaiba DDK,Blue Eyes White Dragon V2 Ultra Rare,V2,Ultra Rare,,,,,priced,389,3.89,65,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DIK/Blue-Eyes-White-Dragon,Starter Deck Kaiba DIK,Blue Eyes White Dragon,,,,,,,priced,350,3.50,43,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Evolution/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Evolution/Blue-Eyes-White-Dragon,Starter Deck Kaiba Evolution,Blue Eyes White Dragon,,,,,,,priced,5,0.05,1189,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-MIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-MIK/Blue-Eyes-White-Dragon,Starter Deck Kaiba MIK,Blue Eyes White Dragon,,,,,,,priced,50,0.50,332,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-1,Starter Deck Kaiba Reloaded,Blue Eyes White Dragon V 1,V1,,,,,,priced,2,0.02,604,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-2,Starter Deck Kaiba Reloaded,Blue Eyes White Dragon V 2,V2,,,,,,priced,99,0.99,868,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Starter Deck Kaiba,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,60,0.60,919,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V2-Ultra-Rare,Starter Deck Kaiba,Blue Eyes White Dragon V2 Ultra Rare,V2,Ultra Rare,,,,,priced,50,0.50,223,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V3-Ultra-Rare,Starter Deck Kaiba,Blue Eyes White Dragon V3 Ultra Rare,V3,Ultra Rare,,,,,priced,2000,20.00,8,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V1-Common,Structure Deck Advent of the Eyes of Blue,Blue Eyes White Dragon V1 Common,V1,Common,,,,,priced,38,0.38,7,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V2-Common,Structure Deck Advent of the Eyes of Blue,Blue Eyes White Dragon V2 Common,V2,Common,,,,,priced,50,0.50,6,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V3-Common,Structure Deck Advent of the Eyes of Blue,Blue Eyes White Dragon V3 Common,V3,Common,,,,,priced,20,0.20,9,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V1-Common,Structure Deck Blue Eyes White Destiny,Blue Eyes White Dragon V1 Common,V1,Common,,,,,priced,2,0.02,11995,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V2-Common,Structure Deck Blue Eyes White Destiny,Blue Eyes White Dragon V2 Common,V2,Common,,,,,priced,2,0.02,11910,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V3-Common,Structure Deck Blue Eyes White Destiny,Blue Eyes White Dragon V3 Common,V3,Common,,,,,priced,2,0.02,11500,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Dragonic-Legion/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Dragonic-Legion/Blue-Eyes-White-Dragon,Structure Deck Dragonic Legion,Blue Eyes White Dragon,,,,,,,priced,79,0.79,14,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Dragons-Collide/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Dragons-Collide/Blue-Eyes-White-Dragon,Structure Deck Dragons Collide,Blue Eyes White Dragon,,,,,,,priced,2,0.02,375,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V1-Common,Structure Deck Kaiba Japanese,Blue Eyes White Dragon V1 Common,V1,Common,,,,,priced,199,1.99,11,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V2-Common,Structure Deck Kaiba Japanese,Blue Eyes White Dragon V2 Common,V2,Common,,,,,priced,500,5.00,3,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V3-Common,Structure Deck Kaiba Japanese,Blue Eyes White Dragon V3 Common,V3,Common,,,,,priced,995,9.95,13,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Volume-2/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Volume-2/Blue-Eyes-White-Dragon,Structure Deck Kaiba Volume 2,Blue Eyes White Dragon,,,,,,,priced,100,1.00,38,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Saga-of-BlueEyes-White-Dragon/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Saga-of-BlueEyes-White-Dragon/Blue-Eyes-White-Dragon,Structure Deck Saga of BlueEyes White Dragon,Blue Eyes White Dragon,,,,,,,priced,2,0.02,1074,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba-OCG/Blue-Eyes-White-Dragon,Structure Deck Seto Kaiba OCG,Blue Eyes White Dragon,,,,,,,priced,1000,10.00,3,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba/Blue-Eyes-White-Dragon,Structure Deck Seto Kaiba,Blue Eyes White Dragon,,,,,,,priced,2,0.02,334,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-The-Blue-Eyed-Dragons-Thundering-Descent/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-The-Blue-Eyed-Dragons-Thundering-Descent/Blue-Eyes-White-Dragon,Structure Deck The Blue Eyed Dragons Thundering Descent,Blue Eyes White Dragon,,,,,,,priced,95,0.95,37,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-1,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V 1,V1,,,,,,priced,100,1.00,438,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-2,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V 2,V2,,,,,,priced,75,0.75,583,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-3,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V 3,V3,,,,,,priced,100,1.00,922,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-4-Ultra-Rare,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V 4 Ultra Rare,V4,Ultra Rare,,,,,priced,700,7.00,22,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V5-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V5-Secret-Rare,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V5 Secret Rare,V5,Secret Rare,,,,,priced,189,1.89,322,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V6-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V6-Ultra-Rare,The Dark Side of Dimensions Movie Pack,Blue Eyes White Dragon V6 Ultra Rare,V6,Ultra Rare,,,,,priced,50,0.50,599,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Rarity-Collection/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Rarity-Collection/Blue-Eyes-White-Dragon,The Rarity Collection,Blue Eyes White Dragon,,,,,,,priced,15000,150.00,11,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/V-Jump-Promotional-Cards-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/V-Jump-Promotional-Cards-OCG/Blue-Eyes-White-Dragon,V Jump Promotional Cards OCG,Blue Eyes White Dragon,,,,,,,priced,2500,25.00,21,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon,World Championship Celebration Promos,Blue Eyes White Dragon,V2,,,,,,priced,99900,999.00,9,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon-V1-Special,https://www.cardmarket.com/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon-V1-Special,World Championship Celebration Promos,Blue Eyes White Dragon V1 Special,V1,,,,,,priced,10000,100.00,12,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V1-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V1-Rare,Yu Gi Oh Championship Prize Cards 2025,Blue Eyes White Dragon V1 Rare,V1,Rare,,,,,priced,23995,239.95,15,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V2-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V2-Rare,Yu Gi Oh Championship Prize Cards 2025,Blue Eyes White Dragon V2 Rare,V2,Rare,,,,,priced,13999,139.99,13,versions|search,no,,,,2026-08-04
