public_product_path,canonical_url,enrichment_status,attempts,expansion,product_label,version,rarity,edition,printed_code,from_status,from_cents,from_eur,available_count,price_trend_cents,price_trend_eur,avg_1d_cents,avg_1d_eur,avg_7d_cents,avg_7d_eur,avg_30d_cents,avg_30d_eur,detail_ok,fields_present,fields_absent,source_date
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Evolution/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Evolution/Blue-Eyes-White-Dragon,pending,0,Starter Deck Kaiba Evolution,,,,,,priced,5,0.05,1189,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-MIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-MIK/Blue-Eyes-White-Dragon,pending,0,Starter Deck Kaiba MIK,,,,,,priced,50,0.50,332,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-1,pending,0,Starter Deck Kaiba Reloaded,,V1,,,,priced,2,0.02,604,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-Reloaded/Blue-Eyes-White-Dragon-V-2,pending,0,Starter Deck Kaiba Reloaded,,V2,,,,priced,99,0.99,868,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Starter Deck Kaiba,,V1,Ultra Rare,,,priced,60,0.60,919,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V2-Ultra-Rare,pending,0,Starter Deck Kaiba,,V2,Ultra Rare,,,priced,50,0.50,223,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba/Blue-Eyes-White-Dragon-V3-Ultra-Rare,pending,0,Starter Deck Kaiba,,V3,Ultra Rare,,,priced,2000,20.00,8,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V1-Common,pending,0,Structure Deck Advent of the Eyes of Blue,,V1,Common,,,priced,38,0.38,7,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V2-Common,pending,0,Structure Deck Advent of the Eyes of Blue,,V2,Common,,,priced,50,0.50,6,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Advent-of-the-Eyes-of-Blue/Blue-Eyes-White-Dragon-V3-Common,pending,0,Structure Deck Advent of the Eyes of Blue,,V3,Common,,,priced,20,0.20,9,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V1-Common,pending,0,Structure Deck Blue Eyes White Destiny,,V1,Common,,,priced,2,0.02,11995,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V2-Common,pending,0,Structure Deck Blue Eyes White Destiny,,V2,Common,,,priced,2,0.02,11910,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Blue-Eyes-White-Destiny/Blue-Eyes-White-Dragon-V3-Common,pending,0,Structure Deck Blue Eyes White Destiny,,V3,Common,,,priced,2,0.02,11500,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Dragonic-Legion/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Dragonic-Legion/Blue-Eyes-White-Dragon,pending,0,Structure Deck Dragonic Legion,,,,,,priced,79,0.79,14,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Dragons-Collide/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Dragons-Collide/Blue-Eyes-White-Dragon,pending,0,Structure Deck Dragons Collide,,,,,,priced,2,0.02,375,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V1-Common,pending,0,Structure Deck Kaiba Japanese,,V1,Common,,,priced,199,1.99,11,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V2-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V2-Common,pending,0,Structure Deck Kaiba Japanese,,V2,Common,,,priced,500,5.00,3,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V3-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Japanese/Blue-Eyes-White-Dragon-V3-Common,pending,0,Structure Deck Kaiba Japanese,,V3,Common,,,priced,995,9.95,13,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Volume-2/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Kaiba-Volume-2/Blue-Eyes-White-Dragon,pending,0,Structure Deck Kaiba Volume 2,,,,,,priced,100,1.00,38,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Saga-of-BlueEyes-White-Dragon/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Saga-of-BlueEyes-White-Dragon/Blue-Eyes-White-Dragon,pending,0,Structure Deck Saga of BlueEyes White Dragon,,,,,,priced,2,0.02,1074,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba-OCG/Blue-Eyes-White-Dragon,pending,0,Structure Deck Seto Kaiba OCG,,,,,,priced,1000,10.00,3,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-Seto-Kaiba/Blue-Eyes-White-Dragon,pending,0,Structure Deck Seto Kaiba,,,,,,priced,2,0.02,334,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Structure-Deck-The-Blue-Eyed-Dragons-Thundering-Descent/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Structure-Deck-The-Blue-Eyed-Dragons-Thundering-Descent/Blue-Eyes-White-Dragon,pending,0,Structure Deck The Blue Eyed Dragons Thundering Descent,,,,,,priced,95,0.95,37,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-1,pending,0,The Dark Side of Dimensions Movie Pack,,V1,,,,priced,100,1.00,438,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-2,pending,0,The Dark Side of Dimensions Movie Pack,,V2,,,,priced,75,0.75,583,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-3,pending,0,The Dark Side of Dimensions Movie Pack,,V3,,,,priced,100,1.00,922,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V-4-Ultra-Rare,pending,0,The Dark Side of Dimensions Movie Pack,,V4,Ultra Rare,,,priced,700,7.00,22,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V5-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V5-Secret-Rare,pending,0,The Dark Side of Dimensions Movie Pack,,V5,Secret Rare,,,priced,189,1.89,322,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V6-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Dark-Side-of-Dimensions-Movie-Pack/Blue-Eyes-White-Dragon-V6-Ultra-Rare,pending,0,The Dark Side of Dimensions Movie Pack,,V6,Ultra Rare,,,priced,50,0.50,599,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/The-Rarity-Collection/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/The-Rarity-Collection/Blue-Eyes-White-Dragon,pending,0,The Rarity Collection,,,,,,priced,15000,150.00,11,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/V-Jump-Promotional-Cards-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/V-Jump-Promotional-Cards-OCG/Blue-Eyes-White-Dragon,pending,0,V Jump Promotional Cards OCG,,,,,,priced,2500,25.00,21,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon,pending,0,World Championship Celebration Promos,,V2,,,,priced,99900,999.00,9,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon-V1-Special,https://www.cardmarket.com/en/YuGiOh/Products/Singles/World-Championship-Celebration-Promos/Blue-Eyes-White-Dragon-V1-Special,pending,0,World Championship Celebration Promos,,V1,,,,priced,10000,100.00,12,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V1-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V1-Rare,pending,0,Yu Gi Oh Championship Prize Cards 2025,,V1,Rare,,,priced,23995,239.95,15,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V2-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Yu-Gi-Oh-Championship-Prize-Cards-2025/Blue-Eyes-White-Dragon-V2-Rare,pending,0,Yu Gi Oh Championship Prize Cards 2025,,V2,Rare,,,priced,13999,139.99,13,,,,,,,,,no,,,2026-08-04
